hora;dato;linea;robot;referencia
2023-05-09 10:44:31.370069;770.3;Linea 2;R1;programa4
2023-05-09 10:44:31.610886;690.15;Linea 2;R1;programa4
2023-05-09 10:44:31.851007;690.15;Linea 2;R1;programa4
2023-05-09 10:44:32.145161;699.81;Linea 2;R1;programa4
2023-05-09 10:44:32.410974;952.79;Linea 2;R1;programa4
2023-05-09 10:44:32.709809;826.34;Linea 2;R1;programa4
2023-05-09 10:44:32.971544;826.34;Linea 2;R1;programa4
2023-05-09 10:44:33.233490;682.51;Linea 2;R1;programa4
2023-05-09 10:44:33.477962;682.51;Linea 2;R1;programa4
2023-05-09 10:44:33.714553;720.78;Linea 2;R1;programa4
2023-05-09 10:44:33.979916;733.02;Linea 2;R1;programa4
2023-05-09 10:44:34.244844;733.02;Linea 2;R1;programa4
2023-05-09 10:44:34.512283;989.21;Linea 2;R1;programa4
2023-05-09 10:44:34.790267;1009.79;Linea 2;R1;programa4
2023-05-09 10:44:35.054255;1009.79;Linea 2;R1;programa4
2023-05-09 10:44:35.334578;963.47;Linea 2;R1;programa4
2023-05-09 10:44:35.600969;963.44;Linea 2;R1;programa4
2023-05-09 10:44:35.863313;963.44;Linea 2;R1;programa4
2023-05-09 10:44:36.136144;963.43;Linea 2;R1;programa4
2023-05-09 10:44:36.391477;963.51;Linea 2;R1;programa4
2023-05-09 10:44:36.633781;963.51;Linea 2;R1;programa4
2023-05-09 10:44:36.874333;963.37;Linea 2;R1;programa4
2023-05-09 10:44:37.112130;963.44;Linea 2;R1;programa4
2023-05-09 10:44:37.370764;963.44;Linea 2;R1;programa4
2023-05-09 10:44:37.662514;963.41;Linea 2;R1;programa4
2023-05-09 10:44:37.955501;963.47;Linea 2;R1;programa4
2023-05-09 10:44:38.214781;963.47;Linea 2;R1;programa4
2023-05-09 10:44:38.480205;963.42;Linea 2;R1;programa4
2023-05-09 10:44:38.767397;963.39;Linea 2;R1;programa4
2023-05-09 10:44:39.020953;963.39;Linea 2;R1;programa4
2023-05-09 10:44:39.293988;963.09;Linea 2;R1;programa4
2023-05-09 10:44:39.570191;963.48;Linea 2;R1;programa4
2023-05-09 10:44:39.814653;963.48;Linea 2;R1;programa4
2023-05-09 10:44:40.053037;963.42;Linea 2;R1;programa4
2023-05-09 10:44:40.292993;963.42;Linea 2;R1;programa4
2023-05-09 10:44:40.537439;963.5;Linea 2;R1;programa4
2023-05-09 10:44:40.772258;963.59;Linea 2;R1;programa4
2023-05-09 10:44:41.010365;963.59;Linea 2;R1;programa4
2023-05-09 10:44:41.250823;722.6;Linea 2;R1;programa4
2023-05-09 10:44:41.492427;722.6;Linea 2;R1;programa4
2023-05-09 10:44:41.733672;857.3;Linea 2;R1;programa4
2023-05-09 10:44:41.975722;713.0;Linea 2;R1;programa4
2023-05-09 10:44:42.217165;713.0;Linea 2;R1;programa4
2023-05-09 10:44:42.463087;714.8;Linea 2;R1;programa4
2023-05-09 10:44:42.704516;714.8;Linea 2;R1;programa4
2023-05-09 10:44:42.944942;713.71;Linea 2;R1;programa4
2023-05-09 10:44:43.186718;792.17;Linea 2;R1;programa4
2023-05-09 10:44:43.428551;792.17;Linea 2;R1;programa4
2023-05-09 10:44:43.672342;695.6;Linea 2;R1;programa4
2023-05-09 10:44:43.912393;675.24;Linea 2;R1;programa4
2023-05-09 10:44:44.147427;675.24;Linea 2;R1;programa4
2023-05-09 10:44:44.390477;672.83;Linea 2;R1;programa4
2023-05-09 10:44:44.631298;672.83;Linea 2;R1;programa4
2023-05-09 10:44:44.872967;684.17;Linea 2;R1;programa4
2023-05-09 09:55:57.283557;965.94;Linea 2;R2;programa1
2023-05-09 09:55:57.525652;965.98;Linea 2;R2;programa1
2023-05-09 09:55:57.763554;965.98;Linea 2;R2;programa1
2023-05-09 09:55:58.001435;965.8;Linea 2;R2;programa1
2023-05-09 09:55:58.240997;965.8;Linea 2;R2;programa1
2023-05-09 09:55:58.480794;228.8;Linea 2;R2;programa1
2023-05-09 09:55:58.722097;104.2;Linea 2;R2;programa1
2023-05-09 09:55:58.964239;104.2;Linea 2;R2;programa1
2023-05-09 09:55:59.203896;102.49;Linea 2;R2;programa1
2023-05-09 09:55:59.445245;102.49;Linea 2;R2;programa1
2023-05-09 09:55:59.686281;103.33;Linea 2;R2;programa1
2023-05-09 09:55:59.929656;106.68;Linea 2;R2;programa1
2023-05-09 09:56:00.167932;106.68;Linea 2;R2;programa1
2023-05-09 09:56:00.407404;110.47;Linea 2;R2;programa1
2023-05-09 09:56:00.651111;114.23;Linea 2;R2;programa1
2023-05-09 09:56:00.954523;114.23;Linea 2;R2;programa1
2023-05-09 09:56:01.217684;118.1;Linea 2;R2;programa1
2023-05-09 09:56:01.480656;121.81;Linea 2;R2;programa1
2023-05-09 09:56:01.743414;121.81;Linea 2;R2;programa1
2023-05-09 09:56:01.986658;125.53;Linea 2;R2;programa1
2023-05-09 09:56:02.227858;125.53;Linea 2;R2;programa1
2023-05-09 09:56:02.467337;129.23;Linea 2;R2;programa1
2023-05-09 09:56:02.709221;132.98;Linea 2;R2;programa1
2023-05-09 09:56:02.988585;132.98;Linea 2;R2;programa1
2023-05-09 09:56:03.250506;136.55;Linea 2;R2;programa1
2023-05-09 09:56:03.530977;140.25;Linea 2;R2;programa1
2023-05-09 09:56:03.792722;140.25;Linea 2;R2;programa1
2023-05-09 09:56:04.056077;143.9;Linea 2;R2;programa1
2023-05-09 09:56:04.297069;147.47;Linea 2;R2;programa1
2023-05-09 09:56:04.545505;147.47;Linea 2;R2;programa1
2023-05-09 09:56:04.826086;1013.84;Linea 2;R2;programa1
2023-05-09 09:56:05.100638;974.5;Linea 2;R2;programa1
2023-05-09 09:56:05.367423;974.5;Linea 2;R2;programa1
2023-05-09 09:56:05.628291;969.3;Linea 2;R2;programa1
2023-05-09 09:56:05.908749;970.05;Linea 2;R2;programa1
2023-05-09 09:56:06.188580;970.05;Linea 2;R2;programa1
2023-05-09 09:56:06.427964;969.26;Linea 2;R2;programa1
2023-05-09 09:56:06.665825;969.37;Linea 2;R2;programa1
2023-05-09 09:56:06.949009;969.37;Linea 2;R2;programa1
2023-05-09 09:56:07.209540;967.83;Linea 2;R2;programa1
2023-05-09 09:56:07.452499;967.83;Linea 2;R2;programa1
2023-05-09 09:56:07.692911;967.83;Linea 2;R2;programa1
2023-05-09 09:56:07.937544;967.18;Linea 2;R2;programa1
2023-05-09 09:56:08.174846;967.18;Linea 2;R2;programa1
2023-05-09 09:56:08.415389;967.49;Linea 2;R2;programa1
2023-05-09 09:56:08.656216;967.49;Linea 2;R2;programa1
2023-05-09 09:56:08.916502;968.38;Linea 2;R2;programa1
2023-05-09 09:56:09.159715;967.24;Linea 2;R2;programa1
2023-05-09 09:56:09.414830;967.24;Linea 2;R2;programa1
2023-05-09 09:56:09.657902;968.02;Linea 2;R2;programa1
2023-05-09 09:56:09.901102;967.54;Linea 2;R2;programa1
2023-05-09 09:56:10.141759;967.54;Linea 2;R2;programa1
2023-05-09 09:56:10.384235;967.62;Linea 2;R2;programa1
2023-05-09 09:56:10.631906;967.62;Linea 2;R2;programa1
2023-05-09 09:56:10.871229;235.9;Linea 2;R2;programa1
2023-05-09 09:56:11.114343;105.42;Linea 2;R2;programa1
2023-05-09 09:56:11.353050;105.42;Linea 2;R2;programa1
2023-05-09 09:56:11.592132;103.35;Linea 2;R2;programa1
2023-05-09 09:56:11.833598;103.35;Linea 2;R2;programa1
2023-05-09 09:56:12.077818;105.86;Linea 2;R2;programa1
2023-05-09 09:56:12.319323;109.76;Linea 2;R2;programa1
2023-05-09 09:56:12.558760;109.76;Linea 2;R2;programa1
2023-05-09 09:56:12.800225;113.48;Linea 2;R2;programa1
2023-05-09 09:56:13.039003;113.48;Linea 2;R2;programa1
2023-05-09 09:56:13.290811;117.24;Linea 2;R2;programa1
2023-05-09 09:56:13.530015;121.12;Linea 2;R2;programa1
2023-05-09 09:56:13.767135;121.12;Linea 2;R2;programa1
2023-05-09 09:56:14.025648;124.74;Linea 2;R2;programa1
2023-05-09 09:56:14.267802;124.74;Linea 2;R2;programa1
2023-05-09 09:56:14.505053;128.47;Linea 2;R2;programa1
2023-05-09 09:56:14.740794;132.13;Linea 2;R2;programa1
2023-05-09 09:56:14.980491;132.13;Linea 2;R2;programa1
2023-05-09 09:56:15.225808;135.73;Linea 2;R2;programa1
2023-05-09 09:56:15.467847;135.73;Linea 2;R2;programa1
2023-05-09 09:56:15.709950;139.43;Linea 2;R2;programa1
2023-05-09 09:56:15.950536;143.06;Linea 2;R2;programa1
2023-05-09 09:56:16.187814;143.06;Linea 2;R2;programa1
2023-05-09 09:56:16.429185;146.65;Linea 2;R2;programa1
2023-05-09 09:56:16.668143;146.65;Linea 2;R2;programa1
2023-05-09 09:56:16.908270;150.26;Linea 2;R2;programa1
2023-05-09 09:56:17.148218;1007.23;Linea 2;R2;programa1
2023-05-09 09:56:17.385488;1007.23;Linea 2;R2;programa1
2023-05-09 09:56:17.624614;974.91;Linea 2;R2;programa1
2023-05-09 09:56:17.866517;974.91;Linea 2;R2;programa1
2023-05-09 09:56:18.107263;973.08;Linea 2;R2;programa1
2023-05-09 09:56:18.344627;971.19;Linea 2;R2;programa1
2023-05-09 09:56:18.578222;971.19;Linea 2;R2;programa1
2023-05-09 09:56:18.815683;970.01;Linea 2;R2;programa1
2023-05-09 09:56:19.069765;968.91;Linea 2;R2;programa1
2023-05-09 09:56:19.316532;968.91;Linea 2;R2;programa1
2023-05-09 09:56:19.555824;968.5;Linea 2;R2;programa1
2023-05-09 09:56:19.805970;968.5;Linea 2;R2;programa1
2023-05-09 09:56:20.041603;962.19;Linea 2;R2;programa1
2023-05-09 09:56:20.279975;967.57;Linea 2;R2;programa1
2023-05-09 09:56:20.524021;967.57;Linea 2;R2;programa1
2023-05-09 09:56:20.759966;967.37;Linea 2;R2;programa1
2023-05-09 09:56:21.000838;967.37;Linea 2;R2;programa1
2023-05-09 09:56:21.250832;967.07;Linea 2;R2;programa1
2023-05-09 09:56:21.494294;966.63;Linea 2;R2;programa1
2023-05-09 09:56:21.735436;966.63;Linea 2;R2;programa1
2023-05-09 09:56:21.974546;966.26;Linea 2;R2;programa1
2023-05-09 09:56:22.217100;966.26;Linea 2;R2;programa1
2023-05-09 09:56:22.501989;966.14;Linea 2;R2;programa1
2023-05-09 09:56:22.764019;965.93;Linea 2;R2;programa1
2023-05-09 09:56:23.004987;965.93;Linea 2;R2;programa1
2023-05-09 09:56:23.252331;312.16;Linea 2;R2;programa1
2023-05-09 09:56:23.491394;110.15;Linea 2;R2;programa1
2023-05-09 09:56:23.725851;110.15;Linea 2;R2;programa1
2023-05-09 09:56:23.961567;103.42;Linea 2;R2;programa1
2023-05-09 09:56:24.208995;103.42;Linea 2;R2;programa1
2023-05-09 09:56:24.465345;106.99;Linea 2;R2;programa1
2023-05-09 09:56:24.701307;111.0;Linea 2;R2;programa1
2023-05-09 09:56:24.946606;111.0;Linea 2;R2;programa1
2023-05-09 09:56:25.186582;114.89;Linea 2;R2;programa1
2023-05-09 09:56:25.442492;114.89;Linea 2;R2;programa1
2023-05-09 09:56:25.682040;118.76;Linea 2;R2;programa1
2023-05-09 09:56:25.926077;122.55;Linea 2;R2;programa1
2023-05-09 09:56:26.167287;122.55;Linea 2;R2;programa1
2023-05-09 09:56:26.402689;126.29;Linea 2;R2;programa1
2023-05-09 09:56:26.636956;126.29;Linea 2;R2;programa1
2023-05-09 09:56:26.878732;130.17;Linea 2;R2;programa1
2023-05-09 09:56:27.118549;133.91;Linea 2;R2;programa1
2023-05-09 09:56:27.372804;133.91;Linea 2;R2;programa1
2023-05-09 09:56:27.615442;137.64;Linea 2;R2;programa1
2023-05-09 09:56:27.859204;137.64;Linea 2;R2;programa1
2023-05-09 09:56:28.101093;141.38;Linea 2;R2;programa1
2023-05-09 09:56:28.342155;145.14;Linea 2;R2;programa1
2023-05-09 09:56:28.583154;145.14;Linea 2;R2;programa1
2023-05-09 09:56:28.836953;148.7;Linea 2;R2;programa1
2023-05-09 09:56:29.073996;152.52;Linea 2;R2;programa1
2023-05-09 09:56:29.324724;152.52;Linea 2;R2;programa1
2023-05-09 09:56:29.560939;156.21;Linea 2;R2;programa1
2023-05-09 09:56:29.796295;156.21;Linea 2;R2;programa1
2023-05-09 09:56:30.038135;995.55;Linea 2;R2;programa1
2023-05-09 09:56:30.275845;976.51;Linea 2;R2;programa1
2023-05-09 09:56:30.525419;976.51;Linea 2;R2;programa1
2023-05-09 09:56:30.766473;973.91;Linea 2;R2;programa1
2023-05-09 09:56:31.004629;973.91;Linea 2;R2;programa1
2023-05-09 09:56:31.245411;971.88;Linea 2;R2;programa1
2023-05-09 09:56:31.493908;970.55;Linea 2;R2;programa1
2023-05-09 09:56:31.732881;970.55;Linea 2;R2;programa1
2023-05-09 09:56:31.980280;969.4;Linea 2;R2;programa1
2023-05-09 09:56:32.224250;969.4;Linea 2;R2;programa1
2023-05-09 09:56:32.466439;968.8;Linea 2;R2;programa1
2023-05-09 09:56:32.710016;968.19;Linea 2;R2;programa1
2023-05-09 09:56:32.961323;968.19;Linea 2;R2;programa1
2023-05-09 09:56:33.202038;967.9;Linea 2;R2;programa1
2023-05-09 09:56:33.442354;967.9;Linea 2;R2;programa1
2023-05-09 09:56:33.681143;967.46;Linea 2;R2;programa1
2023-05-09 09:56:33.923547;967.37;Linea 2;R2;programa1
2023-05-09 09:56:34.162614;967.37;Linea 2;R2;programa1
2023-05-09 09:56:34.401338;967.1;Linea 2;R2;programa1
2023-05-09 09:56:34.642179;967.1;Linea 2;R2;programa1
2023-05-09 09:56:34.881768;966.67;Linea 2;R2;programa1
2023-05-09 09:56:35.123132;966.57;Linea 2;R2;programa1
2023-05-09 09:56:35.364596;966.57;Linea 2;R2;programa1
2023-05-09 09:56:35.605062;893.26;Linea 2;R2;programa1
2023-05-09 09:56:35.849347;893.26;Linea 2;R2;programa1
2023-05-09 09:56:36.092257;141.6;Linea 2;R2;programa1
2023-05-09 09:56:36.330421;99.05;Linea 2;R2;programa1
2023-05-09 09:56:36.571804;99.05;Linea 2;R2;programa1
2023-05-09 09:56:36.812240;103.84;Linea 2;R2;programa1
2023-05-09 09:56:37.052195;103.84;Linea 2;R2;programa1
2023-05-09 09:56:37.295033;107.53;Linea 2;R2;programa1
2023-05-09 09:56:37.536344;111.61;Linea 2;R2;programa1
2023-05-09 09:56:37.772058;111.61;Linea 2;R2;programa1
2023-05-09 09:56:38.011932;115.38;Linea 2;R2;programa1
2023-05-09 09:56:38.256831;115.38;Linea 2;R2;programa1
2023-05-09 09:56:38.500345;119.18;Linea 2;R2;programa1
2023-05-09 09:56:38.742592;122.91;Linea 2;R2;programa1
2023-05-09 09:56:38.981755;122.91;Linea 2;R2;programa1
2023-05-09 09:56:39.217527;126.57;Linea 2;R2;programa1
2023-05-09 09:56:39.457607;126.57;Linea 2;R2;programa1
2023-05-09 09:56:39.699070;130.27;Linea 2;R2;programa1
2023-05-09 09:56:39.938457;133.92;Linea 2;R2;programa1
2023-05-09 09:56:40.179850;133.92;Linea 2;R2;programa1
2023-05-09 09:56:40.421017;137.59;Linea 2;R2;programa1
2023-05-09 09:56:40.662359;137.59;Linea 2;R2;programa1
2023-05-09 09:56:40.905843;141.08;Linea 2;R2;programa1
2023-05-09 09:56:41.142755;144.9;Linea 2;R2;programa1
2023-05-09 09:56:41.382028;144.9;Linea 2;R2;programa1
2023-05-09 09:56:41.623966;148.47;Linea 2;R2;programa1
2023-05-09 09:56:41.865345;152.05;Linea 2;R2;programa1
2023-05-09 09:56:42.117412;152.05;Linea 2;R2;programa1
2023-05-09 09:56:42.361076;1027.62;Linea 2;R2;programa1
2023-05-09 09:56:42.599396;1027.62;Linea 2;R2;programa1
2023-05-09 09:56:42.844612;975.89;Linea 2;R2;programa1
2023-05-09 09:56:43.085348;972.9;Linea 2;R2;programa1
2023-05-09 09:56:43.328144;972.9;Linea 2;R2;programa1
2023-05-09 09:56:43.571802;971.0;Linea 2;R2;programa1
2023-05-09 09:56:43.811391;971.0;Linea 2;R2;programa1
2023-05-09 09:56:44.046786;969.57;Linea 2;R2;programa1
2023-05-09 09:56:44.287541;968.44;Linea 2;R2;programa1
2023-05-09 09:56:44.524983;968.44;Linea 2;R2;programa1
2023-05-09 09:56:44.762997;967.74;Linea 2;R2;programa1
2023-05-09 09:56:45.009134;967.4;Linea 2;R2;programa1
2023-05-09 09:56:45.322726;967.4;Linea 2;R2;programa1
2023-05-09 09:56:45.588947;966.95;Linea 2;R2;programa1
2023-05-09 09:56:45.897633;966.81;Linea 2;R2;programa1
2023-05-09 09:56:46.136826;966.81;Linea 2;R2;programa1
2023-05-09 09:56:46.380292;966.65;Linea 2;R2;programa1
2023-05-09 09:56:46.627584;966.65;Linea 2;R2;programa1
2023-05-09 09:56:46.863829;966.58;Linea 2;R2;programa1
2023-05-09 09:56:47.099942;966.61;Linea 2;R2;programa1
2023-05-09 09:56:47.343849;966.61;Linea 2;R2;programa1
2023-05-09 09:56:47.583693;966.45;Linea 2;R2;programa1
2023-05-09 09:56:47.824079;966.45;Linea 2;R2;programa1
2023-05-09 09:56:48.066751;966.13;Linea 2;R2;programa1
2023-05-09 09:56:48.306888;211.3;Linea 2;R2;programa1
2023-05-09 09:56:48.546173;211.3;Linea 2;R2;programa1
2023-05-09 09:56:48.784146;103.48;Linea 2;R2;programa1
2023-05-09 09:56:49.023008;103.48;Linea 2;R2;programa1
2023-05-09 09:56:49.263956;102.3;Linea 2;R2;programa1
2023-05-09 09:56:49.501605;107.44;Linea 2;R2;programa1
2023-05-09 09:56:49.738889;107.44;Linea 2;R2;programa1
2023-05-09 09:56:49.979591;112.3;Linea 2;R2;programa1
2023-05-09 09:56:50.219463;112.3;Linea 2;R2;programa1
2023-05-09 09:56:50.459943;117.13;Linea 2;R2;programa1
2023-05-09 09:56:50.698512;121.88;Linea 2;R2;programa1
2023-05-09 09:56:50.937506;121.88;Linea 2;R2;programa1
2023-05-09 09:56:51.178349;126.61;Linea 2;R2;programa1
2023-05-09 09:56:51.417552;126.61;Linea 2;R2;programa1
2023-05-09 09:56:51.660294;131.32;Linea 2;R2;programa1
2023-05-09 09:56:51.900628;136.01;Linea 2;R2;programa1
2023-05-09 09:56:52.138412;136.01;Linea 2;R2;programa1
2023-05-09 09:56:52.386152;140.7;Linea 2;R2;programa1
2023-05-09 09:56:52.626321;140.7;Linea 2;R2;programa1
2023-05-09 09:56:52.868321;145.16;Linea 2;R2;programa1
2023-05-09 09:56:53.103787;149.94;Linea 2;R2;programa1
2023-05-09 09:56:53.344341;149.94;Linea 2;R2;programa1
2023-05-09 09:56:53.584970;154.58;Linea 2;R2;programa1
2023-05-09 09:56:53.826584;154.58;Linea 2;R2;programa1
2023-05-09 09:56:54.065636;159.34;Linea 2;R2;programa1
2023-05-09 09:56:54.307059;163.72;Linea 2;R2;programa1
2023-05-09 09:56:54.548804;163.72;Linea 2;R2;programa1
2023-05-09 09:56:54.791680;1029.06;Linea 2;R2;programa1
2023-05-09 09:56:55.032254;1029.06;Linea 2;R2;programa1
2023-05-09 09:56:55.281800;974.33;Linea 2;R2;programa1
2023-05-09 09:56:55.524844;972.27;Linea 2;R2;programa1
2023-05-09 09:56:55.768681;972.27;Linea 2;R2;programa1
2023-05-09 09:56:56.007435;969.92;Linea 2;R2;programa1
2023-05-09 09:56:56.252686;969.92;Linea 2;R2;programa1
2023-05-09 09:56:56.495482;968.81;Linea 2;R2;programa1
2023-05-09 09:56:56.736696;968.38;Linea 2;R2;programa1
2023-05-09 09:56:56.976881;968.38;Linea 2;R2;programa1
2023-05-09 09:56:57.225059;967.88;Linea 2;R2;programa1
2023-05-09 09:56:57.466883;967.19;Linea 2;R2;programa1
2023-05-09 09:56:57.714814;967.19;Linea 2;R2;programa1
2023-05-09 09:56:57.954532;967.25;Linea 2;R2;programa1
2023-05-09 09:56:58.209779;967.25;Linea 2;R2;programa1
2023-05-09 09:56:58.450473;966.94;Linea 2;R2;programa1
2023-05-09 09:56:58.690398;966.42;Linea 2;R2;programa1
2023-05-09 09:56:58.933551;966.42;Linea 2;R2;programa1
2023-05-09 09:56:59.173149;966.07;Linea 2;R2;programa1
2023-05-09 09:56:59.412493;966.07;Linea 2;R2;programa1
2023-05-09 09:56:59.656977;965.9;Linea 2;R2;programa1
2023-05-09 09:56:59.895372;965.79;Linea 2;R2;programa1
2023-05-09 09:57:00.132214;965.79;Linea 2;R2;programa1
2023-05-09 09:57:00.369189;965.89;Linea 2;R2;programa1
2023-05-09 09:57:00.608098;965.89;Linea 2;R2;programa1
2023-05-09 09:57:00.847958;228.64;Linea 2;R2;programa1
2023-05-09 09:57:01.093548;104.4;Linea 2;R2;programa1
2023-05-09 09:57:01.329950;104.4;Linea 2;R2;programa1
2023-05-09 09:57:01.570601;103.06;Linea 2;R2;programa1
2023-05-09 09:57:01.811960;103.06;Linea 2;R2;programa1
2023-05-09 09:57:02.051424;106.76;Linea 2;R2;programa1
2023-05-09 09:57:02.293097;110.5;Linea 2;R2;programa1
2023-05-09 09:57:02.533678;110.5;Linea 2;R2;programa1
2023-05-09 09:57:02.772737;114.25;Linea 2;R2;programa1
2023-05-09 09:57:03.017084;114.25;Linea 2;R2;programa1
2023-05-09 09:57:03.256491;117.94;Linea 2;R2;programa1
2023-05-09 09:57:03.497309;121.67;Linea 2;R2;programa1
2023-05-09 09:57:03.735640;121.67;Linea 2;R2;programa1
2023-05-09 09:57:03.976161;125.26;Linea 2;R2;programa1
2023-05-09 09:57:04.218835;125.26;Linea 2;R2;programa1
2023-05-09 09:57:04.458683;128.76;Linea 2;R2;programa1
2023-05-09 09:57:04.699512;132.61;Linea 2;R2;programa1
2023-05-09 09:57:04.941463;132.61;Linea 2;R2;programa1
2023-05-09 09:57:05.186558;136.15;Linea 2;R2;programa1
2023-05-09 09:57:05.425430;136.15;Linea 2;R2;programa1
2023-05-09 09:57:05.667681;139.57;Linea 2;R2;programa1
2023-05-09 09:57:05.911950;143.36;Linea 2;R2;programa1
2023-05-09 09:57:06.149969;143.36;Linea 2;R2;programa1
2023-05-09 09:57:06.391019;147.0;Linea 2;R2;programa1
2023-05-09 09:57:06.627380;147.0;Linea 2;R2;programa1
2023-05-09 09:57:06.867961;150.67;Linea 2;R2;programa1
2023-05-09 09:57:07.117882;277.1;Linea 2;R2;programa1
2023-05-09 09:57:07.354256;277.1;Linea 2;R2;programa1
2023-05-09 09:57:07.594240;975.5;Linea 2;R2;programa1
2023-05-09 09:57:07.831700;975.5;Linea 2;R2;programa1
2023-05-09 09:57:08.070505;976.65;Linea 2;R2;programa1
2023-05-09 09:57:08.311650;974.72;Linea 2;R2;programa1
2023-05-09 09:57:08.547537;974.72;Linea 2;R2;programa1
2023-05-09 09:57:08.790423;971.87;Linea 2;R2;programa1
2023-05-09 09:57:09.029409;971.87;Linea 2;R2;programa1
2023-05-09 09:57:09.272406;970.12;Linea 2;R2;programa1
2023-05-09 09:57:09.510725;969.09;Linea 2;R2;programa1
2023-05-09 09:57:09.748480;969.09;Linea 2;R2;programa1
2023-05-09 09:57:09.990596;968.33;Linea 2;R2;programa1
2023-05-09 09:57:10.230031;968.33;Linea 2;R2;programa1
2023-05-09 09:57:10.464354;967.61;Linea 2;R2;programa1
2023-05-09 09:57:10.706017;967.47;Linea 2;R2;programa1
2023-05-09 09:57:10.945200;967.47;Linea 2;R2;programa1
2023-05-09 09:57:11.182585;967.17;Linea 2;R2;programa1
2023-05-09 09:57:11.426240;967.17;Linea 2;R2;programa1
2023-05-09 09:57:11.665463;967.03;Linea 2;R2;programa1
2023-05-09 09:57:11.906359;966.79;Linea 2;R2;programa1
2023-05-09 09:57:12.148985;966.79;Linea 2;R2;programa1
2023-05-09 09:57:12.387814;966.63;Linea 2;R2;programa1
2023-05-09 09:57:12.629260;966.63;Linea 2;R2;programa1
2023-05-09 09:57:12.872619;966.2;Linea 2;R2;programa1
2023-05-09 09:57:13.112739;446.12;Linea 2;R2;programa1
2023-05-09 09:57:13.350510;446.12;Linea 2;R2;programa1
2023-05-09 09:57:13.592572;116.63;Linea 2;R2;programa1
2023-05-09 09:57:13.831402;116.63;Linea 2;R2;programa1
2023-05-09 09:57:14.075688;102.25;Linea 2;R2;programa1
2023-05-09 09:57:14.310185;104.82;Linea 2;R2;programa1
2023-05-09 09:57:14.545248;104.82;Linea 2;R2;programa1
2023-05-09 09:57:14.786321;108.71;Linea 2;R2;programa1
2023-05-09 09:57:15.027512;108.71;Linea 2;R2;programa1
2023-05-09 09:57:15.267312;112.55;Linea 2;R2;programa1
2023-05-09 09:57:15.517957;116.26;Linea 2;R2;programa1
2023-05-09 09:57:15.759254;116.26;Linea 2;R2;programa1
2023-05-09 09:57:15.997552;119.96;Linea 2;R2;programa1
2023-05-09 09:57:16.240976;119.96;Linea 2;R2;programa1
2023-05-09 09:57:16.478612;123.68;Linea 2;R2;programa1
2023-05-09 09:57:16.719042;127.36;Linea 2;R2;programa1
2023-05-09 09:57:16.963047;127.36;Linea 2;R2;programa1
2023-05-09 09:57:17.202383;131.05;Linea 2;R2;programa1
2023-05-09 09:57:17.443182;131.05;Linea 2;R2;programa1
2023-05-09 09:57:17.684606;134.71;Linea 2;R2;programa1
2023-05-09 09:57:17.924734;138.34;Linea 2;R2;programa1
2023-05-09 09:57:18.176264;138.34;Linea 2;R2;programa1
2023-05-09 09:57:18.469004;141.8;Linea 2;R2;programa1
2023-05-09 09:57:18.727881;145.56;Linea 2;R2;programa1
2023-05-09 09:57:19.005161;145.56;Linea 2;R2;programa1
2023-05-09 09:57:19.275522;149.21;Linea 2;R2;programa1
2023-05-09 09:57:19.534236;152.77;Linea 2;R2;programa1
2023-05-09 09:57:19.776236;152.77;Linea 2;R2;programa1
2023-05-09 09:57:20.065659;1028.18;Linea 2;R2;programa1
2023-05-09 09:57:20.348833;977.02;Linea 2;R2;programa1
2023-05-09 09:57:20.637566;977.02;Linea 2;R2;programa1
2023-05-09 09:57:20.909913;973.72;Linea 2;R2;programa1
2023-05-09 09:57:21.186290;971.79;Linea 2;R2;programa1
2023-05-09 09:57:21.462092;971.79;Linea 2;R2;programa1
2023-05-09 09:57:21.702823;970.63;Linea 2;R2;programa1
2023-05-09 09:57:21.943546;969.67;Linea 2;R2;programa1
2023-05-09 09:57:22.213649;969.67;Linea 2;R2;programa1
2023-05-09 09:57:22.450339;968.85;Linea 2;R2;programa1
2023-05-09 09:57:22.693447;968.2;Linea 2;R2;programa1
2023-05-09 09:57:22.928168;968.2;Linea 2;R2;programa1
2023-05-09 09:57:23.164229;967.5;Linea 2;R2;programa1
2023-05-09 09:57:23.402945;967.5;Linea 2;R2;programa1
2023-05-09 09:57:23.641426;967.29;Linea 2;R2;programa1
2023-05-09 09:57:23.877015;967.04;Linea 2;R2;programa1
2023-05-09 09:57:24.121538;967.04;Linea 2;R2;programa1
2023-05-09 09:57:24.360402;966.86;Linea 2;R2;programa1
2023-05-09 09:57:24.598326;966.86;Linea 2;R2;programa1
2023-05-09 09:57:24.837719;966.79;Linea 2;R2;programa1
2023-05-09 09:57:25.076384;966.68;Linea 2;R2;programa1
2023-05-09 09:57:25.320729;966.68;Linea 2;R2;programa1
2023-05-09 09:57:25.566862;966.47;Linea 2;R2;programa1
2023-05-09 09:57:25.805697;966.47;Linea 2;R2;programa1
2023-05-09 09:57:26.046661;188.37;Linea 2;R2;programa1
2023-05-09 09:57:26.287440;101.59;Linea 2;R2;programa1
2023-05-09 09:57:26.526240;101.59;Linea 2;R2;programa1
2023-05-09 09:57:26.772644;105.16;Linea 2;R2;programa1
2023-05-09 09:57:27.013003;105.16;Linea 2;R2;programa1
2023-05-09 09:57:27.253673;109.02;Linea 2;R2;programa1
